"11419: Månedslønn, etter statistikkmål, yrke, næring (SN2007), kjønn, avtalt/vanlig arbeidstid per uke, statistikkvariabel og år"

"statistikkmål";"yrke";"næring (SN2007)";"kjønn";"avtalt/vanlig arbeidstid per uke";"Månedslønn (kr) 2015";"Månedslønn (kr) 2016";"Månedslønn (kr) 2017";"Månedslønn (kr) 2018";"Månedslønn (kr) 2019";"Månedslønn (kr) 2020";"Månedslønn (kr) 2021";"Månedslønn (kr) 2022"
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"68.31 Eiendomsmegling";"Kvinner";"Heltidsansatte";.;.;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"69 Juridisk og regnskapsmessig tjenesteyting";"Menn";"Heltidsansatte";:;.;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"69 Juridisk og regnskapsmessig tjenesteyting";"Kvinner";"Heltidsansatte";.;.;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"70 Hovedkontortjenester, administrativ rådgivning";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"70 Hovedkontortjenester, administrativ rådgivning";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"71 Arkitekter og tekniske konsulenter";"Menn";"Heltidsansatte";48350;45560;48320;48910;51210;51450;48900;51460
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"71 Arkitekter og tekniske konsulenter";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"72 Forskning og utviklingsarbeid";"Menn";"Heltidsansatte";:;:;42320;44570;48160;47490;49720;51970
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"72 Forskning og utviklingsarbeid";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"73 Reklamevirksomhet og markedsundersøkelser";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"73 Reklamevirksomhet og markedsundersøkelser";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"77 Utleie- og leasingvirksomhet";"Menn";"Heltidsansatte";36480;36880;38730;40260;40230;40660;42000;43340
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"77 Utleie- og leasingvirksomhet";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"78 Arbeidskrafttjenester";"Menn";"Heltidsansatte";35870;34420;35450;37590;37810;37760;41330;42730
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"78 Arbeidskrafttjenester";"Kvinner";"Heltidsansatte";28650;29150;30180;31020;31870;31740;34680;36210
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"79 Reisebyråer og reisearrangører";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"79 Reisebyråer og reisearrangører";"Kvinner";"Heltidsansatte";:;:;:;:;:;.;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"80 Vakttjeneste og etterforsking";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"80 Vakttjeneste og etterforsking";"Kvinner";"Heltidsansatte";.;.;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"81 Tjenester tilknyttet eiendomsdrift";"Menn";"Heltidsansatte";34450;34960;36210;37490;38640;39440;41090;42800
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"81 Tjenester tilknyttet eiendomsdrift";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"81.2 Rengjøringsvirksomhet";"Menn";"Heltidsansatte";35130;34270;36390;38350;38500;39890;40580;42320
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"81.2 Rengjøringsvirksomhet";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"82 Forretningsmessig tjenesteyting ellers";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;34650
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"82 Forretningsmessig tjenesteyting ellers";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"84.11 Generell offentlig administrasjon";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"84.11 Generell offentlig administrasjon";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"84.12 Offentlig adm. tilknyttet helsestell, sosial virksomhet, undervisning, kirke, kultur og miljøvern";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"84.12 Offentlig adm. tilknyttet helsestell, sosial virksomhet, undervisning, kirke, kultur og miljøvern";"Kvinner";"Heltidsansatte";.;.;.;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"84.13 Offentlig administrasjon tilknyttet næringsvirksomhet og arbeidsmarked";"Menn";"Heltidsansatte";35410;36050;38930;39180;39490;39140;40960;41930
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"84.13 Offentlig administrasjon tilknyttet næringsvirksomhet og arbeidsmarked";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"84.21 Utenrikssaker";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"84.21 Utenrikssaker";"Kvinner";"Heltidsansatte";.;.;.;.;.;.;.;.
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"84.22 Forsvar";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"84.22 Forsvar";"Kvinner";"Heltidsansatte";.;:;:;:;:;.;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"84.23 Retts- og fengselsvesen";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"84.23 Retts- og fengselsvesen";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"84.24 Politi- og påtalemyndighet";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"84.24 Politi- og påtalemyndighet";"Kvinner";"Heltidsansatte";.;:;.;.;.;.;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"84.25 Brannvern";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"84.25 Brannvern";"Kvinner";"Heltidsansatte";.;.;.;:;:;.;.;.
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"84.30 Trygdeordninger underlagt offentlig forvaltning";"Menn";"Heltidsansatte";.;.;.;.;.;.;.;.
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"84.30 Trygdeordninger underlagt offentlig forvaltning";"Kvinner";"Heltidsansatte";.;:;.;.;.;.;.;.
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"85.1-85.2 Førskole- og grunnskoleundervisning";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"85.1-85.2 Førskole- og grunnskoleundervisning";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"85.3 Undervisning på videregående skoles nivå";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"85.3 Undervisning på videregående skoles nivå";"Kvinner";"Heltidsansatte";:;:;:;:;.;.;.;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"85.4 Undervisning i høyere utdanning";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"85.4 Undervisning i høyere utdanning";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"85.5-85.6 Annen undervisning og tjenester tilknyttet undervisning";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"85.5-85.6 Annen undervisning og tjenester tilknyttet undervisning";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"86 Helsetjenester";"Menn";"Heltidsansatte";31620;32530;32940;34630;34960;36340;36850;38870
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"86 Helsetjenester";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"86.1 Sykehustjenester";"Menn";"Heltidsansatte";31110;31940;32280;33760;33750;34960;35400;37820
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"86.1 Sykehustjenester";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"87 Pleie og omsorg i institusjon";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"87 Pleie og omsorg i institusjon";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"88.1 Sosialtjenester uten botilbud for eldre og funksjonshemmede";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"88.1 Sosialtjenester uten botilbud for eldre og funksjonshemmede";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"88.911 Barnehager";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"88.911 Barnehager";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"88.99 Andre sosialtjenester uten botilbud ikke nevnt annet sted";"Menn";"Heltidsansatte";28130;29420;30050;31090;32170;32980;34060;35030
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"88.99 Andre sosialtjenester uten botilbud ikke nevnt annet sted";"Kvinner";"Heltidsansatte";28510;29580;29760;31110;32150;33220;33780;35130
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"88.993-88.994 Arbeidstreningsvirksomheter";"Menn";"Heltidsansatte";27720;29040;29430;30350;31640;32580;33660;34460
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"88.993-88.994 Arbeidstreningsvirksomheter";"Kvinner";"Heltidsansatte";28440;29540;29620;30870;31980;33120;33590;35080
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"90 Kunstnerisk virksomhet og underholdning";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"90 Kunstnerisk virksomhet og underholdning";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"91 Bibliotek, muséer o.a. kulturvirksomhet";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"91 Bibliotek, muséer o.a. kulturvirksomhet";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"93 Sports- og fritidsaktiviteter";"Menn";"Heltidsansatte";32640;32850;35320;35870;36530;37890;39530;41950
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"93 Sports- og fritidsaktiviteter";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"94.1 Næringslivs- og arbeidsgiverorganisasjoner og yrkessammenslutninger";"Menn";"Heltidsansatte";:;:;:;.;.;.;.;.
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"94.1 Næringslivs- og arbeidsgiverorganisasjoner og yrkessammenslutninger";"Kvinner";"Heltidsansatte";.;.;.;.;.;.;:;.
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"94.2 Arbeidstakerorganisasjoner";"Menn";"Heltidsansatte";.;.;.;.;.;:;.;.
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"94.2 Arbeidstakerorganisasjoner";"Kvinner";"Heltidsansatte";.;.;.;.;.;.;.;.
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"94.9 Aktiviteter i andre medlemsorganisasjoner";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"94.9 Aktiviteter i andre medlemsorganisasjoner";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"95 Reparasjon av varer til personlig bruk";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"95 Reparasjon av varer til personlig bruk";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"96 Annen personlig tjenesteyting";"Menn";"Heltidsansatte";29960;31550;32130;32970;33820;34090;34890;36460
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"96 Annen personlig tjenesteyting";"Kvinner";"Heltidsansatte";29300;30400;31130;31990;32970;33010;33270;35180
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"97 Lønnet arbeid i private husholdninger";"Menn";"Heltidsansatte";.;.;.;.;.;.;.;.
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"97 Lønnet arbeid i private husholdninger";"Kvinner";"Heltidsansatte";.;.;.;:;.;.;.;.
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"99 Internasjonale organer";"Menn";"Heltidsansatte";.;:;:;:;:;:;:;:
"Gjennomsnitt";"Prosess- og maskinoperatører, transportarbeidere mv.";"99 Internasjonale organer";"Kvinner";"Heltidsansatte";.;.;.;.;.;.;:;:
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"03.2 Akvakultur";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;41570
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"03.2 Akvakultur";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"05_07_08_09.9 Bergverksdrift";"Menn";"Heltidsansatte";35420;36950;37750;38490;39760;41050;43480;45770
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"05_07_08_09.9 Bergverksdrift";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"06+09.1 Utvinning av råolje og naturgass inkl. tjenesteyting";"Menn";"Heltidsansatte";49370;48280;49860;50750;51370;50810;54060;59460
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"06+09.1 Utvinning av råolje og naturgass inkl. tjenesteyting";"Kvinner";"Heltidsansatte";51080;51690;52110;57780;58090;57410;58420;64750
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"10-12 Nærings-, drikkevare- og tobakksindustri";"Menn";"Heltidsansatte";35460;35720;36470;38530;39890;41220;42670;44590
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"10-12 Nærings-, drikkevare- og tobakksindustri";"Kvinner";"Heltidsansatte";31190;32240;31990;32920;34440;34570;36060;37890
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"13-15 Tekstil-, bekledning- og lærvareindustri";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"13-15 Tekstil-, bekledning- og lærvareindustri";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"16 Trelast- og trevareindustri";"Menn";"Heltidsansatte";31790;31640;33260;33820;35750;36230;37100;38930
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"16 Trelast- og trevareindustri";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;36930;38040
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"17 Papir- og papirvareindustri";"Menn";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"17 Papir- og papirvareindustri";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"18 Trykking, grafisk industri";"Menn";"Heltidsansatte";37450;37840;38130;38400;39010;38990;40540;41440
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"18 Trykking, grafisk industri";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"19-21 Oljeraffinering, kjemisk og farmasøytisk industri";"Menn";"Heltidsansatte";38410;40670;40630;41930;46180;45360;46610;50460
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"19-21 Oljeraffinering, kjemisk og farmasøytisk industri";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"22-23 Gummi-, plast- og mineralsk industri";"Menn";"Heltidsansatte";36750;37830;38490;39140;41410;40830;43460;45870
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"22-23 Gummi-, plast- og mineralsk industri";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"24 Metallindustri";"Menn";"Heltidsansatte";38940;39550;41530;42380;46990;51420;52020;55520
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"24 Metallindustri";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"25 Metallvareindustri";"Menn";"Heltidsansatte";31680;32530;33200;33630;34190;35460;36880;39560
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"25 Metallvareindustri";"Kvinner";"Heltidsansatte";:;:;:;30610;:;:;34050;:
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"26-27 Data- og elektrisk utstyrsindustri";"Menn";"Heltidsansatte";:;:;34000;34490;36340;36610;41220;41330
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"26-27 Data- og elektrisk utstyrsindustri";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"28 Maskinindustri";"Menn";"Heltidsansatte";35430;36290;37050;38070;38780;40540;41310;43420
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"28 Maskinindustri";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"29-30 Annen verkstedindustri";"Menn";"Heltidsansatte";32300;31900;33470;33230;34940;35980;36580;38070
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"29-30 Annen verkstedindustri";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"31-32 Møbelindustri og annen industri";"Menn";"Heltidsansatte";30750;30890;32170;33510;33870;34120;34960;36980
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"31-32 Møbelindustri og annen industri";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"33 Maskinreparasjon og -installasjon";"Menn";"Heltidsansatte";33500;32840;33280;34150;35420;37740;39340;41370
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"33 Maskinreparasjon og -installasjon";"Kvinner";"Heltidsansatte";:;:;:;:;:;:;:;:
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"41 Oppføring av bygninger";"Menn";"Heltidsansatte";31660;32180;32600;33850;35400;35810;37300;39030
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"41 Oppføring av bygninger";"Kvinner";"Heltidsansatte";:;29290;30370;31180;32190;32630;34400;36410
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"42 Anleggsvirksomhet";"Menn";"Heltidsansatte";35660;36120;37190;38590;39610;40420;41860;44700
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"42 Anleggsvirksomhet";"Kvinner";"Heltidsansatte";30660;31260;32570;33840;35010;34160;35500;38180
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"43 Spesialisert bygge- og anleggsvirksomhet";"Menn";"Heltidsansatte";33270;33870;34520;35790;36840;37940;39050;41130
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"43 Spesialisert bygge- og anleggsvirksomhet";"Kvinner";"Heltidsansatte";28840;30260;31010;31650;33070;33140;34030;35810
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"45 Handel med og reparasjon av motorvogner";"Menn";"Heltidsansatte";29900;30170;30340;31300;32480;33470;35180;36750
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"45 Handel med og reparasjon av motorvogner";"Kvinner";"Heltidsansatte";:;27680;27930;29270;29900;30950;32310;33910
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"46 Agentur- og engroshandel, unntatt med motorvogner";"Menn";"Heltidsansatte";30810;32330;33100;34670;35400;36120;37920;40390
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"46 Agentur- og engroshandel, unntatt med motorvogner";"Kvinner";"Heltidsansatte";28960;29160;30850;32050;34030;34150;36450;38150
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"47 Detaljhandel, unntatt med motorvogner";"Menn";"Heltidsansatte";29280;28650;29470;30190;31810;32830;34780;38170
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"47 Detaljhandel, unntatt med motorvogner";"Kvinner";"Heltidsansatte";26620;26130;25180;26200;28380;29180;30730;34030
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"49.1_49.3 Landtransport med passasjerer";"Menn";"Heltidsansatte";34860;36040;37840;38800;40080;40550;43100;44090
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"49.1_49.3 Landtransport med passasjerer";"Kvinner";"Heltidsansatte";34090;33600;36130;38510;37740;38430;40820;42700
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"49.2_49.4 Landtransport med gods";"Menn";"Heltidsansatte";31120;31140;32080;32280;33200;34120;35810;37550
"Gjennomsnitt";"Renholdere, hjelpearbeidere mv.";"49.2_49.4 Landtransport med gods";"Kvinner";"Heltidsansatte";:;:;:;:;31610;:;:;:
